Date,País,Aguascalientes,Baja California,Baja California Sur,Campeche,Coahuila,Colima,Chiapas,Chihuahua,Ciudad de México,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
2022-12-20,5834.0,74.33333333333333,142.0,52.333333333333336,12.666666666666666,92.66666666666667,23.0,51.0,63.0,2111.3333333333335,26.666666666666668,245.66666666666666,41.333333333333336,73.0,175.66666666666666,703.3333333333334,33.333333333333336,155.0,38.333333333333336,192.0,106.66666666666667,180.33333333333334,145.0,106.0,141.0,104.33333333333333,83.66666666666667,228.0,110.33333333333333,42.0,199.33333333333334,46.0,34.666666666666664
2022-12-21,4843.0,58.333333333333336,102.0,41.333333333333336,12.666666666666666,76.0,19.666666666666668,35.666666666666664,42.666666666666664,1765.6666666666667,25.333333333333332,194.66666666666666,32.666666666666664,80.0,154.33333333333334,569.6666666666666,31.0,138.66666666666666,34.0,148.33333333333334,95.0,157.0,119.66666666666667,88.66666666666667,129.66666666666666,96.33333333333333,70.0,167.0,87.0,34.666666666666664,165.33333333333334,42.0,28.0
2022-12-22,3877.0,47.666666666666664,76.0,29.0,11.0,62.666666666666664,17.0,23.666666666666668,33.333333333333336,1428.0,22.666666666666668,151.33333333333334,28.333333333333332,80.33333333333333,134.0,440.6666666666667,26.333333333333332,107.33333333333333,26.0,109.0,77.0,127.66666666666667,96.0,66.33333333333333,108.33333333333333,93.33333333333333,58.666666666666664,106.33333333333333,70.33333333333333,31.333333333333332,124.33333333333333,35.0,28.0
2022-12-23,3452.0,43.666666666666664,67.0,24.333333333333332,11.333333333333334,52.0,21.0,19.0,33.0,1220.0,21.666666666666668,141.33333333333334,34.0,73.66666666666667,130.33333333333334,390.0,30.666666666666668,84.0,25.0,99.33333333333333,73.66666666666667,111.0,90.0,61.0,110.66666666666667,83.0,54.666666666666664,96.0,63.666666666666664,23.666666666666668,104.33333333333333,31.0,28.0
2022-12-24,3804.0,59.0,74.33333333333333,28.0,10.666666666666666,51.0,27.333333333333332,23.0,40.333333333333336,1247.6666666666667,24.0,173.0,42.333333333333336,73.66666666666667,161.66666666666666,436.0,42.0,116.66666666666667,26.0,114.33333333333333,85.66666666666667,123.66666666666667,106.33333333333333,55.666666666666664,126.33333333333333,84.66666666666667,63.666666666666664,97.0,72.0,24.333333333333332,128.0,31.666666666666668,34.0
2022-12-25,4852.0,76.33333333333333,114.66666666666667,33.333333333333336,11.333333333333334,67.0,31.333333333333332,25.0,53.333333333333336,1522.0,33.333333333333336,224.66666666666666,45.666666666666664,93.33333333333333,214.33333333333334,561.3333333333334,52.333333333333336,160.33333333333334,38.0,160.33333333333334,115.66666666666667,137.0,151.0,73.66666666666667,177.33333333333334,86.33333333333333,80.33333333333333,135.0,96.66666666666667,40.0,162.33333333333334,34.666666666666664,44.0
2022-12-26,5467.333333333333,100.66666666666667,133.66666666666666,35.333333333333336,11.0,74.0,34.0,26.666666666666668,61.333333333333336,1676.3333333333333,37.333333333333336,242.0,42.666666666666664,108.0,239.33333333333334,647.0,59.0,184.0,48.333333333333336,198.66666666666666,128.0,155.66666666666666,169.66666666666666,88.66666666666667,205.0,86.33333333333333,83.33333333333333,143.66666666666666,107.0,55.0,199.0,39.333333333333336,47.333333333333336
2022-12-27,5410.333333333333,98.33333333333333,132.66666666666666,39.333333333333336,9.333333333333334,84.33333333333333,30.666666666666668,23.666666666666668,55.0,1665.3333333333333,40.0,227.33333333333334,38.333333333333336,123.0,222.0,645.3333333333334,52.666666666666664,169.66666666666666,49.666666666666664,203.66666666666666,122.66666666666667,153.0,176.0,83.0,204.0,86.0,80.66666666666667,142.66666666666666,106.33333333333333,61.0,194.0,38.0,52.666666666666664
2022-12-28,4402.333333333333,83.33333333333333,98.66666666666667,37.333333333333336,7.0,78.66666666666667,25.333333333333332,18.0,39.333333333333336,1367.6666666666667,32.333333333333336,179.66666666666666,33.333333333333336,94.33333333333333,175.33333333333334,520.3333333333334,45.0,121.0,46.666666666666664,175.0,97.66666666666667,135.0,138.0,67.33333333333333,163.0,74.0,62.666666666666664,102.66666666666667,84.0,53.0,165.33333333333334,34.333333333333336,47.0
2022-12-29,3628.6666666666665,60.333333333333336,70.0,29.333333333333332,6.333333333333333,75.0,21.666666666666668,15.333333333333334,34.0,1150.0,32.0,145.33333333333334,30.0,80.0,134.66666666666666,393.0,37.333333333333336,103.0,43.0,137.33333333333334,81.0,110.33333333333333,103.0,44.0,164.66666666666666,71.0,52.666666666666664,82.66666666666667,74.66666666666667,42.666666666666664,128.66666666666666,30.0,45.666666666666664
2022-12-30,3335.3333333333335,71.33333333333333,59.333333333333336,21.333333333333332,8.333333333333334,67.0,26.0,18.666666666666668,38.333333333333336,1020.3333333333334,32.666666666666664,133.33333333333334,27.333333333333332,64.66666666666667,126.66666666666667,329.6666666666667,32.666666666666664,96.0,47.666666666666664,125.66666666666667,84.33333333333333,100.0,88.0,39.333333333333336,181.66666666666666,78.33333333333333,45.0,74.66666666666667,64.66666666666667,37.0,127.66666666666667,27.333333333333332,40.333333333333336
2022-12-31,4025.0,100.0,69.0,31.666666666666668,11.666666666666666,70.66666666666667,41.666666666666664,24.0,48.0,1139.6666666666667,39.333333333333336,177.0,36.0,86.66666666666667,148.33333333333334,416.6666666666667,50.666666666666664,129.0,60.0,177.0,100.66666666666667,133.66666666666666,104.33333333333333,38.0,216.66666666666666,76.66666666666667,54.333333333333336,84.33333333333333,79.0,40.666666666666664,158.33333333333334,30.333333333333332,51.0
2023-01-01,5088.666666666667,122.0,87.0,38.0,13.666666666666666,88.66666666666667,55.0,29.333333333333332,50.666666666666664,1387.6666666666667,49.0,229.33333333333334,43.666666666666664,117.0,185.0,581.3333333333334,69.33333333333333,163.66666666666666,73.0,248.66666666666666,143.0,169.0,145.66666666666666,47.333333333333336,235.0,83.33333333333333,77.0,103.0,85.0,58.666666666666664,209.33333333333334,37.666666666666664,62.666666666666664
2023-01-02,5709.333333333333,128.0,95.66666666666667,45.333333333333336,13.0,101.33333333333333,62.0,28.0,54.666666666666664,1571.6666666666667,55.666666666666664,258.0,49.333333333333336,139.66666666666666,194.33333333333334,667.3333333333334,90.66666666666667,191.33333333333334,83.33333333333333,289.0,154.33333333333334,193.33333333333334,165.0,58.333333333333336,241.66666666666666,78.66666666666667,86.0,105.66666666666667,94.33333333333333,66.66666666666667,236.0,41.666666666666664,69.33333333333333
2023-01-03,5337.666666666667,107.0,88.0,36.333333333333336,11.0,107.0,54.666666666666664,24.0,47.666666666666664,1480.3333333333333,58.666666666666664,235.0,43.0,142.66666666666666,180.0,645.3333333333334,81.66666666666667,165.0,77.0,264.3333333333333,153.66666666666666,180.33333333333334,158.66666666666666,54.333333333333336,210.0,76.33333333333333,79.0,91.0,84.66666666666667,62.333333333333336,237.66666666666666,36.333333333333336,64.66666666666667
